identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3666:70	generator_specific	1	0	1	_ZL32max_filter_par_for_output_s0_c_tPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3668:22	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3672:22	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3673:68	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3673:97	generator_specific	1	0	1	_ZL32max_filter_par_for_output_s0_c_tPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3675:23	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3676:23	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3678:23	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3681:24	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3683:25	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3684:79	generator_specific	1	0	1	_ZL32max_filter_par_for_output_s0_c_tPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3688:26	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3689:26	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/max_filter/max_filter.halide_generated.cpp:3691:25	generator_specific	1	1	0	_ZL32max_filter_par_for_output_s0_c_tPviPh	
