identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10221:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10224:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10226:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10232:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10235:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10239:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10247:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10250:35	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10258:36	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10261:36	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10262:36	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
