identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3619:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3620:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3624:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3625:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3632:46	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3642:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3649:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3656:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3662:46	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3664:27	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3673:26	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3680:27	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3687:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3693:47	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3695:29	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3704:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
